time(millisecond),datetime(utc),aligned_time_s,aligned_phase,ideal_flight_phase,original_time(millisecond),original_datetime(utc),original_height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),original_altitude_above_seaLevel(feet),original_height_sonar(feet),original_speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),xSpeed(mph),ySpeed(mph),original_zSpeed(mph),compass_heading(degrees),original_pitch(degrees),original_roll(degrees),wind_speed(mph),wind_direction(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),original_altitude(feet),original_ascent(feet),flycStateRaw,flycState,height_above_takeoff(feet),height_above_takeoff(m),ascent(feet),altitude(feet),altitude_above_seaLevel(feet),height_sonar(feet),zSpeed(mph),speed(mph),pitch(degrees),roll(degrees),estimated_pack_voltage(V),estimated_power(W)
4453,2026-05-09 10:19:32.452,4.45250501002004,0.0841683366733467,ascent,105100,2026-05-09 10:21:23,2.952756,,,-6.910701664712,3.28084,0.0,53.176510888,0.53187009576,15,5,14.657,0.0,2.952756,0.0,53.35302008,0.0,0.0,-2.23694,30.2,-0.3,0.0,,,0,0,1024,1024,1541,1024,0,0,78,0,25.2,0.0,0,54,3.662,3.659,3.656,3.649,0,0,5.926,82.04,-6.910701664712,2.952756,11,AutoTakeoff,6.628635706251003,2.020408163265306,6.628635706251003,-3.234821958460997,-3.234821958460997,6.628635706251003,3.8756532879195595,3.8756532879195595,0.0,0.0,14.657,86.857382
4559,2026-05-09 10:19:32.558,4.558517034068136,0.08617234468937876,ascent,105200,2026-05-09 10:21:23,3.608924,,,-6.254533664712,3.608924,0.0,53.178807476,0.53608597516,15,5,14.657,0.0,3.608924,0.0,53.35302008,0.0,0.0,-3.35541,30.2,-0.1,0.1,,,0,0,1024,1024,1522,1024,0,0,75,0,25.2,0.0,0,54,3.662,3.659,3.656,3.649,0,0,5.926,82.04,-6.254533664712,3.608924,11,AutoTakeoff,7.231238952273822,2.204081632653061,7.231238952273822,-2.6322187124381777,-2.6322187124381777,7.231238952273822,3.8756532879195924,3.8756532879195924,0.0,0.0,14.657,86.857382
4665,2026-05-09 10:19:32.664,4.664529058116233,0.08817635270541083,ascent,105300,2026-05-09 10:21:23,4.265092,,,-5.598365664712,4.265092,0.0,53.173230048,0.54231300948,15,5,14.657,0.0,4.265092,0.0,53.35302008,0.0,0.0,-4.47388,30.3,0.0,0.6,,,0,0,1024,1024,1499,1024,0,0,72,0,25.2,0.0,0,54,3.662,3.659,3.656,3.649,0,0,5.926,82.04,-5.598365664712,4.265092,11,AutoTakeoff,7.833842198296641,2.3877551020408165,7.833842198296641,-2.0296154664153585,-2.0296154664153585,7.833842198296641,3.8756532879195595,3.8756532879195595,0.0,0.0,14.657,86.857382
4771,2026-05-09 10:19:32.770,4.770541082164329,0.09018036072144289,ascent,105400,2026-05-09 10:21:23,4.92126,,,-4.942197664712,4.92126,0.0,53.181104064,0.550442931,15,5,14.657,0.0,4.92126,0.0,53.35302008,0.0,0.0,-5.59235,30.4,0.0,1.0,,,0,0,1024,1024,1449,1024,0,0,64,0,25.2,0.0,0,54,3.662,3.659,3.656,3.649,0,0,5.926,82.04,-4.942197664712,4.92126,6,P-GPS,8.43644544431946,2.5714285714285716,8.43644544431946,-1.4270122203925393,-1.4270122203925393,8.43644544431946,3.8756532879195595,3.8756532879195595,0.0,0.0,14.657,86.857382
4877,2026-05-09 10:19:32.876,4.876553106212424,0.09218436873747494,ascent,105500,2026-05-09 10:21:23,5.905512,,,-3.957945664712,5.577428,0.0,53.173558132,0.55932744572,15,5,14.657,0.0,5.905512,0.0,53.35302008,0.0,0.0,-6.487126,30.5,0.0,0.9,,,0,0,1024,1024,1367,1024,0,0,52,0,25.2,0.0,0,54,3.662,3.659,3.656,3.649,0,0,5.926,82.04,-3.957945664712,5.905512,6,P-GPS,9.039048690342275,2.7551020408163254,9.039048690342275,-0.8244089743697245,-0.8244089743697245,9.039048690342275,3.875653287919596,3.875653287919596,0.0,0.0,14.657,86.857382
4983,2026-05-09 10:19:32.982,4.982565130260522,0.09418837675350702,ascent,105600,2026-05-09 10:21:23,6.889764,,,-2.973693664712,6.56168,0.0,53.172245796,0.56176510984,15,5,14.657,0.0,6.889764,0.0,53.35302008,0.0,0.0,-6.487126,30.5,0.0,0.7,,,0,0,1024,1024,1186,1024,0,0,25,0,25.2,0.0,0,54,3.662,3.659,3.656,3.649,0,0,5.926,82.04,-2.973693664712,6.889764,6,P-GPS,9.641651936365099,2.9387755102040822,9.641651936365099,-0.22180572834690082,-0.22180572834690082,9.641651936365099,3.875653287919556,3.875653287919556,0.0,0.0,14.657,86.857382
5089,2026-05-09 10:19:33.088,5.088577154308617,0.09619238476953908,ascent,105700,2026-05-09 10:21:23,7.874016,,,-1.989441664712,7.217848,0.0,53.176838972,0.57382547768,15,5,14.657,0.0,7.874016,0.0,53.35302008,0.0,0.0,-5.816044,30.5,-0.1,0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0.0,0,54,3.662,3.659,3.656,3.649,0,0,5.926,82.04,-1.989441664712,7.874016,6,P-GPS,10.244255182387914,3.1224489795918364,10.244255182387914,0.38079751767591397,0.38079751767591397,10.244255182387914,3.875653287919563,3.875653287919563,0.0,0.0,14.657,86.857382
5195,2026-05-09 10:19:33.194,5.194589178356714,0.09819639278557116,ascent,105800,2026-05-09 10:21:23,8.858268,,,-1.005189664712,7.874016,0.0,53.18077598,0.58210631784,15,5,14.657,0.0,8.858268,0.0,53.35302008,0.0,0.0,-4.697574,30.5,-0.2,0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0.0,0,54,3.662,3.659,3.656,3.649,0,0,5.926,82.04,-1.005189664712,8.858268,6,P-GPS,10.846858428410737,3.306122448979593,10.846858428410737,0.9834007636987376,0.9834007636987376,10.846858428410737,3.875653287919588,3.875653287919588,0.0,0.0,14.657,86.857382
5301,2026-05-09 10:19:33.300,5.30060120240481,0.10020040080160321,ascent,105900,2026-05-09 10:21:23,9.186352,,,-0.677105664712,8.530184,0.0,53.185041072,0.64747705484,15,5,14.657,0.0,9.186352,0.0,53.35302008,0.0,0.0,-3.579104,30.5,-0.3,-0.2,,,0,0,1024,1024,1206,1024,0,0,28,0,25.2,0.0,0,54,3.662,3.659,3.656,3.649,0,0,5.926,82.04,-0.677105664712,9.186352,6,P-GPS,11.449461674433554,3.4897959183673475,11.449461674433554,1.5860040097215542,1.5860040097215542,11.449461674433554,3.8756532879195746,3.8756532879195746,0.0,0.0,14.657,86.857382
5407,2026-05-09 10:19:33.406,5.406613226452905,0.10220440881763526,ascent,106000,2026-05-09 10:21:24,9.84252,,,-0.020937664712001,8.858268,0.0,53.189962332,0.659038735,15,5,14.657,0.0,9.84252,0.0,53.35302008,0.0,0.0,-2.460634,30.5,-0.3,-0.3,,,0,0,1024,1024,1401,1024,0,0,57,0,25.2,0.0,0,54,3.662,3.659,3.656,3.649,0,0,5.926,82.04,-0.020937664712001,9.84252,6,P-GPS,12.052064920456367,3.673469387755101,12.052064920456367,2.188607255744367,2.188607255744367,12.052064920456367,3.8756532879195524,3.8756532879195524,0.0,0.0,14.657,86.857382
5513,2026-05-09 10:19:33.512,5.512625250501002,0.10420841683366734,ascent,106100,2026-05-09 10:21:24,9.84252,,,-0.020937664712001,9.186352,0.0,53.189962332,0.6709645884,15,5,14.731,0.0,9.84252,0.0,53.35302008,0.0,0.0,-1.342164,30.4,-0.3,-0.3,,,0,0,1024,1024,1450,1024,0,0,65,0,25.2,0.0,0,54,3.658,3.664,3.664,3.664,0,0,7.069,82.22,-0.020937664712001,9.84252,6,P-GPS,12.654668166479192,3.857142857142858,12.654668166479192,2.7912105017671927,2.7912105017671927,12.654668166479192,3.8756532879195995,3.8756532879195995,0.0,0.0,14.731,104.133439
5619,2026-05-09 10:19:33.618,5.618637274549098,0.1062124248496994,ascent,106200,2026-05-09 10:21:24,10.170604,,,0.307146335288,9.186352,0.0,53.187009576,0.68575133428,16,5,14.731,0.307146335288,10.170604,0.0,53.35302008,0.0,0.0,-1.342164,30.3,-0.4,-0.2,,,0,0,1024,1024,1469,1024,0,0,67,0,25.2,0.0,0,54,3.658,3.664,3.664,3.664,0,0,7.069,82.22,0.307146335288,10.170604,6,P-GPS,13.257271412502005,4.040816326530612,13.257271412502005,3.3938137477900057,3.3938137477900057,13.257271412502005,3.8756532879195524,3.8756532879195524,0.0,0.0,14.731,104.133439
5725,2026-05-09 10:19:33.724,5.724649298597194,0.10821643286573147,ascent,106300,2026-05-09 10:21:24,10.498688,,,0.635230335288,9.514436,0.0,53.177167056,0.71708991796,16,5,14.731,0.635230335288,10.498688,0.0,53.35302008,0.0,0.0,-2.23694,30.3,-0.4,0.3,,,0,0,1024,1024,1456,1024,0,0,65,0,25.2,0.0,0,54,3.658,3.664,3.664,3.664,0,0,7.069,82.22,0.635230335288,10.498688,6,P-GPS,13.85987465852483,4.224489795918369,13.85987465852483,3.996416993812831,3.996416993812831,13.85987465852483,3.8756532879195995,3.8756532879195995,0.0,0.0,14.731,104.133439
5831,2026-05-09 10:19:33.830,5.83066132264529,0.11022044088176353,ascent,106400,2026-05-09 10:21:24,10.826772,,,0.963314335288,10.170604,0.0,53.175198552,0.73935697904,16,5,14.731,0.963314335288,10.826772,0.0,53.35302008,0.0,0.0,-3.35541,30.2,-0.5,0.9,,,0,0,1024,1024,1460,1024,0,0,66,0,25.2,0.0,0,54,3.658,3.664,3.664,3.664,0,0,7.069,82.22,0.963314335288,10.826772,6,P-GPS,14.462477904547644,4.408163265306122,14.462477904547644,4.599020239835644,4.599020239835644,14.462477904547644,3.8756532879195524,3.8756532879195524,0.0,0.0,14.731,104.133439
5937,2026-05-09 10:19:33.936,5.936673346693387,0.11222444889779559,ascent,106500,2026-05-09 10:21:24,11.48294,,,1.619482335288,10.170604,0.0,53.157482016,0.76310041812,16,5,14.731,1.619482335288,11.48294,0.0,53.35302008,0.0,0.0,-4.250186,30.3,-0.6,1.4,,,0,0,1024,1024,1462,1024,0,0,66,0,25.2,0.0,0,54,3.658,3.664,3.664,3.664,0,0,7.069,82.22,1.619482335288,11.48294,6,P-GPS,15.065081150570464,4.591836734693878,15.065081150570464,5.201623485858464,5.201623485858464,15.065081150570464,3.875653287919565,3.875653287919565,0.0,0.0,14.731,104.133439
6043,2026-05-09 10:19:34.042,6.042685370741483,0.11422845691382766,ascent,106600,2026-05-09 10:21:24,12.139108,,,2.275650335288,10.498688,0.0,53.098426896,0.82615160124,16,5,14.731,2.275650335288,12.139108,0.0,53.35302008,0.0,0.0,-5.144962,30.4,-0.9,1.1,,,0,0,1024,1024,1453,1024,0,0,65,0,25.2,0.0,0,54,3.658,3.664,3.664,3.664,0,0,7.069,82.22,2.275650335288,12.139108,6,P-GPS,15.667684396593282,4.775510204081633,15.667684396593282,5.804226731881283,5.804226731881283,15.667684396593282,3.875653287919554,3.875653287919554,0.0,0.0,14.731,104.133439
6149,2026-05-09 10:19:34.148,6.148697394789579,0.11623246492985972,ascent,106700,2026-05-09 10:21:24,13.12336,,,3.259902335288,11.154856,0.0,53.086287788,0.84219818968,16,5,14.731,3.259902335288,13.12336,0.0,53.35302008,0.0,0.0,-5.368656,30.5,-1.0,1.0,,,0,0,1024,1024,1453,1024,0,0,65,0,25.2,0.0,0,54,3.658,3.664,3.664,3.664,0,0,7.069,82.22,3.259902335288,13.12336,6,P-GPS,16.2702876426161,4.959183673469387,16.2702876426161,6.406829977904101,6.406829977904101,16.2702876426161,3.875653287919586,3.875653287919586,0.0,0.0,14.731,104.133439
6255,2026-05-09 10:19:34.254,6.254709418837676,0.11823647294589179,ascent,106800,2026-05-09 10:21:24,14.107612,,,4.244154335288,12.139108,0.0,53.078741856,0.86812994904,16,5,14.731,4.244154335288,14.107612,0.0,53.35302008,0.0,0.0,-5.59235,30.5,-0.9,0.5,,,0,0,1024,1024,1435,1024,0,0,62,0,25.2,0.0,0,54,3.658,3.664,3.664,3.664,0,0,7.069,82.22,4.244154335288,14.107612,6,P-GPS,16.87289088863892,5.142857142857143,16.87289088863892,7.009433223926921,7.009433223926921,16.87289088863892,3.875653287919565,3.875653287919565,0.0,0.0,14.731,104.133439
6361,2026-05-09 10:19:34.360,6.3607214428857715,0.12024048096192386,ascent,106900,2026-05-09 10:21:24,14.76378,,,4.900322335288,12.467192,0.0,53.077757604,0.9076935986,16,5,14.731,4.900322335288,14.76378,0.0,53.35302008,0.0,0.0,-5.59235,30.5,-0.6,-0.3,,,0,0,1024,1024,1333,1024,0,0,47,0,25.2,0.0,0,54,3.658,3.664,3.664,3.664,0,0,7.069,82.22,4.900322335288,14.76378,6,P-GPS,17.47549413466174,5.326530612244899,17.47549413466174,7.612036469949741,7.612036469949741,17.47549413466174,3.8756532879195977,3.8756532879195977,0.0,0.0,14.731,104.133439
6467,2026-05-09 10:19:34.466,6.466733466933867,0.12224448897795591,ascent,107000,2026-05-09 10:21:25,15.748032,,,5.884574335288,13.451444,0.0,53.068243168,0.925606985,16,5,14.731,5.884574335288,15.748032,0.0,53.35302008,0.0,0.0,-5.368656,30.6,-0.5,-0.6,,,0,0,1024,1024,1217,1024,0,0,29,0,25.2,0.0,0,54,3.658,3.664,3.664,3.664,0,0,7.069,82.22,5.884574335288,15.748032,6,P-GPS,18.078097380684557,5.510204081632653,18.078097380684557,8.214639715972558,8.214639715972558,18.078097380684557,3.8756532879195746,3.8756532879195746,0.0,0.0,14.731,104.133439
6573,2026-05-09 10:19:34.572,6.572745490981965,0.12424849699398799,ascent,107100,2026-05-09 10:21:25,16.4042,,,6.540742335288,14.107612,0.0,53.066274664,0.94853677576,16,5,14.731,6.540742335288,16.4042,0.0,53.35302008,0.0,0.0,-4.47388,30.6,-0.8,-0.8,,,0,0,1024,1024,1137,1024,0,0,17,0,25.2,0.0,0,54,3.631,3.622,3.612,3.605,0,0,7.069,82.22,6.540742335288,16.4042,6,P-GPS,18.680700626707377,5.6938775510204085,18.680700626707377,8.817242961995378,8.817242961995378,18.680700626707377,3.875653287919533,3.875653287919533,0.0,0.0,14.731,104.133439
6679,2026-05-09 10:19:34.678,6.6787575150300595,0.12625250501002003,ascent,107200,2026-05-09 10:21:25,17.060368,,,7.196910335288,14.76378,0.0,53.080054192,1.0161909774,16,5,14.731,7.196910335288,17.060368,0.0,53.35302008,0.0,0.0,-3.35541,30.5,-1.0,-1.0,,,0,0,1024,1024,1123,1024,0,0,15,0,25.2,0.0,0,54,3.631,3.622,3.612,3.605,0,0,7.069,82.22,7.196910335288,17.060368,6,P-GPS,19.283303872730187,5.877551020408161,19.283303872730187,9.419846208018187,9.419846208018187,19.283303872730187,3.8756532879195613,3.8756532879195613,0.0,0.0,14.731,104.133439
6785,2026-05-09 10:19:34.784,6.784769539078157,0.12825651302605212,ascent,107300,2026-05-09 10:21:25,17.388452,,,7.524994335288,14.76378,0.0,53.080382276,1.03849084688,16,5,14.731,7.524994335288,17.388452,0.0,53.35302008,0.0,0.0,-2.013246,30.4,-1.0,-1.3,,,0,0,1024,1024,1175,1024,0,0,23,0,25.2,0.0,0,54,3.631,3.622,3.612,3.605,0,0,7.069,82.22,7.524994335288,17.388452,6,P-GPS,19.885907118753018,6.06122448979592,19.885907118753018,10.022449454041018,10.022449454041018,19.885907118753018,3.8756532879196013,3.8756532879196013,0.0,0.0,14.731,104.133439
6891,2026-05-09 10:19:34.890,6.890781563126252,0.13026052104208416,ascent,107400,2026-05-09 10:21:25,17.716536,,,7.853078335288,15.091864,0.0,53.084975452,1.04964898372,16,5,14.731,7.853078335288,17.716536,0.0,53.35302008,0.0,0.0,-1.11847,30.3,-0.9,-1.3,,,0,0,1024,1024,1316,1024,0,0,44,0,25.2,0.0,0,54,3.631,3.622,3.612,3.605,0,0,7.069,82.22,7.853078335288,17.716536,6,P-GPS,20.488510364775827,6.244897959183673,20.488510364775827,10.625052700063828,10.625052700063828,20.488510364775827,3.8756532879195613,3.8756532879195613,0.0,0.0,14.731,104.133439
6997,2026-05-09 10:19:34.996,6.9967935871743485,0.13226452905811623,ascent,107500,2026-05-09 10:21:25,17.716536,,,7.853078335288,15.091864,0.0,53.052495136,1.08777562536,16,5,14.731,7.853078335288,17.716536,0.0,53.35302008,0.0,0.0,-0.671082,30.2,-0.8,-1.1,,,0,0,1024,1024,1382,1024,0,0,54,0,25.2,0.0,0,54,3.631,3.622,3.612,3.605,0,0,7.069,82.22,7.853078335288,17.716536,6,P-GPS,21.091113610798644,6.428571428571427,21.091113610798644,11.227655946086644,11.227655946086644,21.091113610798644,3.8756532879195427,3.8756532879195427,0.0,0.0,14.731,104.133439
7103,2026-05-09 10:19:35.102,7.102805611222444,0.1342685370741483,ascent,107600,2026-05-09 10:21:25,17.716536,,,7.853078335288,14.76378,0.0,53.04462112,1.09666670176,16,5,14.731,7.853078335288,17.716536,0.0,53.35302008,0.0,0.0,-1.11847,30.1,-0.8,-0.7,,,0,0,1024,1024,1415,1024,0,0,59,0,25.2,0.0,0,54,3.631,3.622,3.612,3.605,0,0,7.069,82.22,7.853078335288,17.716536,6,P-GPS,21.693716856821464,6.612244897959182,21.693716856821464,11.830259192109464,11.830259192109464,21.693716856821464,3.8756532879195977,3.8756532879195977,0.0,0.0,14.731,104.133439
7209,2026-05-09 10:19:35.208,7.208817635270541,0.13627254509018036,ascent,107700,2026-05-09 10:21:25,18.04462,,,8.181162335288,15.091864,0.0,53.0593849,1.11211617732,16,5,14.731,8.181162335288,18.04462,0.0,53.35302008,0.0,0.0,-2.23694,30.1,-0.7,-0.2,,,0,0,1024,1024,1421,1024,0,0,60,0,25.2,0.0,0,54,3.631,3.622,3.612,3.605,0,0,7.069,82.22,8.181162335288,18.04462,6,P-GPS,22.296320102844287,6.795918367346939,22.296320102844287,12.432862438132288,12.432862438132288,22.296320102844287,3.875653287919588,3.875653287919588,0.0,0.0,14.731,104.133439
7315,2026-05-09 10:19:35.314,7.3148296593186375,0.13827655310621242,ascent,107800,2026-05-09 10:21:25,18.700788,,,8.837330335288,15.419948,0.0,53.050854716,1.12440620396,16,5,14.731,8.837330335288,18.700788,0.0,53.35302008,0.0,0.0,-3.35541,30.2,-0.9,0.1,,,0,0,1024,1024,1426,1024,0,0,61,0,25.2,0.0,0,54,3.631,3.622,3.612,3.605,0,0,7.069,82.22,8.837330335288,18.700788,6,P-GPS,22.898923348867108,6.979591836734695,22.898923348867108,13.035465684155108,13.035465684155108,22.898923348867108,3.875653287919565,3.875653287919565,0.0,0.0,14.731,104.133439
7421,2026-05-09 10:19:35.420,7.420841683366733,0.1402805611222445,ascent,107900,2026-05-09 10:21:25,19.356956,,,9.493498335288,15.748032,0.0,53.06922742,1.15591539132,16,5,14.731,9.493498335288,19.356956,0.0,53.35302008,0.0,0.0,-4.250186,30.2,-1.1,0.4,,,0,0,1024,1024,1441,1024,0,0,63,0,25.2,0.0,0,54,3.631,3.622,3.612,3.605,0,0,7.069,82.22,9.493498335288,19.356956,6,P-GPS,23.501526594889924,7.163265306122449,23.501526594889924,13.638068930177925,13.638068930177925,23.501526594889924,3.8756532879195746,3.8756532879195746,0.0,0.0,14.731,104.133439
7527,2026-05-09 10:19:35.526,7.52685370741483,0.14228456913827656,ascent,108000,2026-05-09 10:21:26,20.013124,,,10.149666335288,16.4042,0.0,53.069555504,1.16668638904,16,5,14.731,10.149666335288,20.013124,0.0,53.35302008,0.0,0.0,-4.697574,30.2,-1.0,0.4,,,0,0,1024,1024,1471,1024,0,0,68,0,25.2,0.0,0,54,3.631,3.622,3.612,3.605,0,0,7.069,82.22,10.149666335288,20.013124,6,P-GPS,24.104129840912744,7.346938775510205,24.104129840912744,14.240672176200745,14.240672176200745,24.104129840912744,3.875653287919565,3.875653287919565,0.0,0.0,14.731,104.133439
7633,2026-05-09 10:19:35.632,7.632865731462926,0.14428857715430862,ascent,108100,2026-05-09 10:21:26,20.669292,,,10.805834335288,17.060368,0.0,53.086615872,1.19842851604,16,5,14.517,10.805834335288,20.669292,0.0,53.35302008,0.0,0.0,-4.921268,30.3,-0.9,0.3,,,0,0,1024,1024,1477,1024,0,0,69,0,25.2,0.0,0,54,3.622,3.624,3.626,3.629,0,0,7.937,82.22,10.805834335288,20.669292,6,P-GPS,24.706733086935564,7.53061224489796,24.706733086935564,14.843275422223565,14.843275422223565,24.706733086935564,3.8756532879195977,3.8756532879195977,0.0,0.0,14.517,115.221429
7739,2026-05-09 10:19:35.738,7.738877755511022,0.1462925851703407,ascent,108200,2026-05-09 10:21:26,21.32546,,,11.462002335288,17.716536,0.0,53.097770728,1.21097116736,16,5,14.517,11.462002335288,21.32546,0.0,53.35302008,0.0,0.0,-5.368656,30.3,-0.6,0.3,,,0,0,1024,1024,1480,1024,0,0,69,0,25.2,0.0,0,54,3.622,3.624,3.626,3.629,0,0,7.937,82.22,11.462002335288,21.32546,6,P-GPS,25.309336332958384,7.714285714285716,25.309336332958384,15.445878668246385,15.445878668246385,25.309336332958384,3.875653287919565,3.875653287919565,0.0,0.0,14.517,115.221429
7845,2026-05-09 10:19:35.844,7.844889779559119,0.14829659318637275,ascent,108300,2026-05-09 10:21:26,22.309712,,,12.446254335288,18.372704,0.0,53.12992296,1.24527234956,16,5,14.517,12.446254335288,22.309712,0.0,53.35302008,0.0,0.0,-5.816044,30.3,-0.3,0.2,,,0,0,1024,1024,1481,1024,0,0,69,0,25.2,0.0,0,54,3.622,3.624,3.626,3.629,0,0,7.937,82.22,12.446254335288,22.309712,6,P-GPS,25.9119395789812,7.89795918367347,25.9119395789812,16.048481914269203,16.048481914269203,25.9119395789812,3.8756532879195427,3.8756532879195427,0.0,0.0,14.517,115.221429
7951,2026-05-09 10:19:35.950,7.9509018036072145,0.15030060120240482,ascent,108400,2026-05-09 10:21:26,23.293964,,,13.430506335288,19.028872,0.0,53.14304632,1.27673232432,16,5,14.517,13.430506335288,23.293964,0.0,53.35302008,0.0,0.0,-6.039738,30.3,0.0,0.2,,,0,0,1024,1024,1481,1024,0,0,69,0,25.2,0.0,0,54,3.622,3.624,3.626,3.629,0,0,7.937,82.22,13.430506335288,23.293964,6,P-GPS,26.51454282500402,8.081632653061225,26.51454282500402,16.65108516029202,16.65108516029202,26.51454282500402,3.8756532879195977,3.8756532879195977,0.0,0.0,14.517,115.221429
8057,2026-05-09 10:19:36.056,8.05691382765531,0.15230460921843686,ascent,108500,2026-05-09 10:21:26,24.278216,,,14.414758335288,19.356956,0.0,53.176838972,1.31103678736,16,5,14.517,14.414758335288,24.278216,0.0,53.35302008,0.0,0.0,-6.263432,30.4,0.1,0.0,,,0,0,1024,1024,1481,1024,0,0,69,0,25.2,0.0,0,54,3.622,3.624,3.626,3.629,0,0,7.937,82.22,14.414758335288,24.278216,6,P-GPS,27.11714607102683,8.265306122448978,27.11714607102683,17.25368840631483,17.25368840631483,27.11714607102683,3.8756532879195613,3.8756532879195613,0.0,0.0,14.517,115.221429
8163,2026-05-09 10:19:36.162,8.162925851703408,0.15430861723446895,ascent,108600,2026-05-09 10:21:26,25.262468,,,15.399010335288,20.013124,0.0,53.1578101,1.34682090924,16,5,14.517,15.399010335288,25.262468,0.0,53.35302008,0.0,0.0,-6.263432,30.4,0.1,0.0,,,0,0,1024,1024,1481,1024,0,0,69,0,25.2,0.0,0,54,3.622,3.624,3.626,3.629,0,0,7.937,82.22,15.399010335288,25.262468,6,P-GPS,27.71974931704966,8.448979591836737,27.71974931704966,17.85629165233766,17.85629165233766,27.71974931704966,3.8756532879195684,3.8756532879195684,0.0,0.0,14.517,115.221429
8269,2026-05-09 10:19:36.268,8.268937875751503,0.156312625250501,ascent,108700,2026-05-09 10:21:26,26.24672,,,16.383262335288,20.997376,0.0,53.17585472,1.36493114604,16,5,14.517,16.383262335288,26.24672,0.0,53.35302008,0.0,0.0,-6.263432,30.4,0.5,0.1,,,0,0,1024,1024,1481,1024,0,0,69,0,25.2,0.0,0,54,3.622,3.624,3.626,3.629,0,0,7.937,82.22,16.383262335288,26.24672,6,P-GPS,28.32235256307247,8.63265306122449,28.32235256307247,18.45889489836047,18.45889489836047,28.32235256307247,3.8756532879195613,3.8756532879195613,0.0,0.0,14.517,115.221429
8375,2026-05-09 10:19:36.374,8.3749498997996,0.15831663326653309,ascent,108800,2026-05-09 10:21:26,27.230972,,,17.367514335288,21.653544,0.0,53.186025324,1.37528547708,17,5,14.517,17.367514335288,27.230972,0.0,53.35302008,0.0,0.0,-6.263432,30.3,0.5,0.0,,,0,0,1024,1024,1480,1024,0,0,69,0,25.2,0.0,0,54,3.622,3.624,3.626,3.629,0,0,7.937,82.22,17.367514335288,27.230972,6,P-GPS,28.924955809095298,8.816326530612248,28.924955809095298,19.0614981443833,19.0614981443833,28.924955809095298,3.875653287919611,3.875653287919611,0.0,0.0,14.517,115.221429
8481,2026-05-09 10:19:36.480,8.480961923847694,0.16032064128256512,cruise,108900,2026-05-09 10:21:26,28.215224,,,18.351766335288,22.637796,0.0,53.133859968,1.44428810396,17,5,14.517,18.351766335288,28.215224,0.0,53.35302008,0.0,0.0,-6.263432,30.2,0.1,-0.1,,,0,0,1024,1024,1479,1024,0,0,69,0,25.2,0.0,0,54,3.622,3.624,3.626,3.629,0,0,7.937,82.22,18.351766335288,28.215224,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,3.8756532879195613,3.8756532879195613,0.0,0.0,14.517,115.221429
8587,2026-05-09 10:19:36.586,8.58697394789579,0.1623246492985972,cruise,109000,2026-05-09 10:21:27,29.199476,,,19.336018335288,23.293964,0.0,53.085303536,1.50488521876,17,5,14.517,19.336018335288,29.199476,0.0,53.35302008,0.0,0.0,-6.263432,30.3,-0.5,-0.3,,,0,0,1024,1024,1471,1024,0,0,68,0,25.2,0.0,0,54,3.622,3.624,3.626,3.629,0,0,7.937,82.22,19.336018335288,29.199476,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,0.0,0.0,0.0,14.517,115.221429
8693,2026-05-09 10:19:36.692,8.692985971943887,0.16432865731462926,cruise,109100,2026-05-09 10:21:27,30.183728,,,20.320270335288,24.278216,0.0,53.052167052,1.53889112536,17,5,14.692,20.320270335288,30.183728,0.0,53.35302008,0.0,0.0,-6.263432,30.2,-1.2,0.1,,,0,0,1024,1024,1326,1024,0,0,46,0,25.2,0.0,0,53,3.639,3.637,3.637,3.635,0,0,5.804,82.4,20.320270335288,30.183728,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,0.0,0.0,0.0,14.692,85.272368
8799,2026-05-09 10:19:36.798,8.798997995991986,0.16633266533066135,cruise,109200,2026-05-09 10:21:27,31.16798,,,21.304522335288,24.934384,0.0,53.006563376,1.5861385022,17,5,14.692,21.304522335288,31.16798,0.0,53.35302008,0.0,0.0,-6.263432,30.2,-1.8,0.6,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0.0,0,53,3.639,3.637,3.637,3.635,0,0,5.804,82.4,21.304522335288,31.16798,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,0.0,0.0,0.0,14.692,85.272368
