Time,WindSpeed,WindDirection,Temperature,Power,hour_sin,hour_cos,doy_sin,doy_cos,WindDir_sin,WindDir_cos,WindSpeed_diff
2020-01-01 02:45:00,2.026667,320.933333,4.533333,0.0,0.6593458151000688,0.7518398074789774,0.017213356155834685,0.9998518392091162,-0.6302242197448954,0.7764131843592932,-0.7933329999999996
2020-01-01 03:00:00,2.06,350.066667,4.08,0.0,0.7071067811865475,0.7071067811865476,0.017213356155834685,0.9998518392091162,-0.17250217879509216,0.9850091361560795,0.033332999999999835
2020-01-01 03:15:00,2.06,296.733333,4.1,0.0,0.7518398074789774,0.6593458151000688,0.017213356155834685,0.9998518392091162,-0.8931098365754517,0.4498386597572178,0.0
2020-01-01 03:30:00,1.913333,321.933333,3.76,0.0,0.7933533402912352,0.6087614290087207,0.017213356155834685,0.9998518392091162,-0.616577955086965,0.7872938621002812,-0.1466670000000001
2020-01-01 03:45:00,1.626667,327.4,4.053333,0.0,0.8314696123025451,0.5555702330196024,0.017213356155834685,0.9998518392091162,-0.5387707850068634,0.8424523970071474,-0.28666599999999987
2020-01-01 04:00:00,1.5,334.066667,4.073333,0.0,0.8660254037844386,0.5000000000000001,0.017213356155834685,0.9998518392091162,-0.43732505068727323,0.8993035083003812,-0.12666700000000009
2020-01-01 04:15:00,2.246667,344.2,4.153333,0.0,0.8968727415326884,0.44228869021900125,0.017213356155834685,0.9998518392091162,-0.2722802470405743,0.9622179935292854,0.746667
2020-01-01 04:30:00,2.44,320.133333,4.16,0.0,0.9238795325112867,0.38268343236508984,0.017213356155834685,0.9998518392091162,-0.6410032089124298,0.7675381985047831,0.19333299999999998
2020-01-01 04:45:00,1.773333,213.0,4.793333,0.0,0.9469301294951056,0.3214394653031617,0.017213356155834685,0.9998518392091162,-0.5446390350150271,-0.838670567945424,-0.6666669999999999
2020-01-01 05:00:00,1.766667,188.533333,4.493333,0.0,0.9659258262890683,0.25881904510252074,0.017213356155834685,0.9998518392091162,-0.14838476643539672,-0.9889297048273517,-0.006666000000000061
2020-01-01 05:15:00,1.986667,332.466667,3.54,0.0,0.9807852804032304,0.19509032201612833,0.017213356155834685,0.9998518392091162,-0.4622645718891361,0.8867420513182814,0.21999999999999997
2020-01-01 05:30:00,1.8,253.0,4.386667,0.0,0.9914448613738104,0.1305261922200517,0.017213356155834685,0.9998518392091162,-0.9563047559630353,-0.2923717047227371,-0.18666699999999992
2020-01-01 05:45:00,1.913333,148.4,4.48,0.0,0.9978589232386035,0.06540312923014327,0.017213356155834685,0.9998518392091162,0.5239859059700791,-0.8517269341430477,0.1133329999999999
2020-01-01 06:00:00,2.146667,301.666667,4.513333,0.0,1.0,6.123233995736766e-17,0.017213356155834685,0.9998518392091162,-0.8511166693828095,0.5249765852861566,0.23333399999999993
2020-01-01 06:15:00,2.2,278.2,4.493333,0.0,0.9978589232386035,-0.06540312923014314,0.017213356155834685,0.9998518392091162,-0.989776230907789,0.14262893370551144,0.0533330000000003
2020-01-01 06:30:00,2.666667,123.266667,4.786667,0.0,0.9914448613738104,-0.1305261922200516,0.017213356155834685,0.9998518392091162,0.8361266252418209,-0.5485364769655009,0.4666669999999997
2020-01-01 06:45:00,2.88,169.333333,4.78,0.0,0.9807852804032304,-0.1950903220161282,0.017213356155834685,0.9998518392091162,0.18509492876195124,-0.9827206456295747,0.213333
2020-01-01 07:00:00,3.146667,52.066667,4.486667,0.0,0.9659258262890683,-0.25881904510252063,0.017213356155834685,0.9998518392091162,0.7887265782501587,0.6147441620396213,0.266667
2020-01-01 07:15:00,3.26,259.133333,4.206667,0.0,0.9469301294951057,-0.3214394653031616,0.017213356155834685,0.9998518392091162,-0.9820685566840713,-0.18852413631274115,0.1133329999999999
2020-01-01 07:30:00,3.153333,330.733333,4.86,0.434,0.9238795325112868,-0.3826834323650895,0.017213356155834685,0.9998518392091162,-0.4888750246965149,0.8723538331594479,-0.10666699999999985
2020-01-01 07:45:00,3.293333,28.2,4.426667,0.417333,0.8968727415326884,-0.44228869021900113,0.017213356155834685,0.9998518392091162,0.47255076486905395,0.8813034520649923,0.14000000000000012
2020-01-01 08:00:00,2.713333,260.2,4.386667,0.0,0.8660254037844387,-0.4999999999999998,0.017213356155834685,0.9998518392091162,-0.9854078984834901,-0.17020949916603276,-0.5800000000000001
2020-01-01 08:15:00,2.893333,285.0,4.433333,0.0,0.8314696123025451,-0.5555702330196023,0.017213356155834685,0.9998518392091162,-0.9659258262890684,0.2588190451025203,0.18000000000000016
2020-01-01 08:30:00,3.02,190.6,4.933333,0.017333,0.7933533402912352,-0.6087614290087207,0.017213356155834685,0.9998518392091162,-0.18395135061272008,-0.9829353491495543,0.12666699999999986
