Time,dcVoltage,totalActivePower,L1_acCurrent,L1_acVoltage,L2_acCurrent,L2_acVoltage,L3_acCurrent,L3_acVoltage,L1_acFrequency,L2_acFrequency,L3_acFrequency,Irradiance,Temperature,WindSpeed,hour_sin,hour_cos,doy_sin,doy_cos,Irr_diff,ClearSkyIndex
2023-03-16 15:40:00,747.938,17028.0,25.5156,219.672,25.4297,223.688,25.4609,224.281,49.9581,49.9602,49.9579,562.208,24.0894,1.55972,-0.8191520442889916,-0.5735764363510464,0.9611297838723007,0.27609697309746883,-111.346,0.9801797360725457
2023-03-16 15:45:00,748.188,21435.0,31.9141,219.656,32.0078,223.938,31.9766,223.688,49.9932,49.9901,49.9881,625.452,24.0872,1.44296,-0.8314696123025452,-0.5555702330196022,0.9611297838723007,0.27609697309746883,63.24400000000003,1.1257838574262344
2023-03-16 15:50:00,748.0,20739.0,30.75,223.609,31.0156,228.047,30.8594,227.297,50.0157,50.0128,50.0194,604.466,24.0736,1.55928,-0.8433914458128859,-0.5372996083468234,0.9611297838723007,0.27609697309746883,-20.98599999999999,1.125007334101425
2023-03-16 15:55:00,748.125,19582.0,29.125,221.469,29.3047,225.969,29.2734,225.0,49.9643,49.961,49.9631,575.846,23.706799999999998,1.62192,-0.8549118706729466,-0.5187732581605214,0.9611297838723007,0.27609697309746883,-28.620000000000005,1.1100148107900705
2023-03-16 16:00:00,747.875,18445.0,27.4375,222.891,27.8594,226.953,27.6406,226.547,49.9569,49.9583,49.9601,522.034,23.8052,1.6617459999999997,-0.8660254037844384,-0.5000000000000004,0.9611297838723007,0.27609697309746883,-53.81200000000001,1.044068
2023-03-16 16:05:00,748.0,17943.0,26.6797,219.172,27.1016,223.766,26.8828,223.281,49.9583,49.9552,49.9554,530.106,23.501600000000003,1.560112,-0.8767267557075072,-0.48098876891938847,0.9611297838723007,0.27609697309746883,8.072000000000003,1.1021172099110776
2023-03-16 16:10:00,748.062,17554.0,26.2891,219.031,26.3359,224.141,26.3203,223.047,49.9687,49.9649,49.9659,511.096,23.2916,1.780724,-0.8870108331782218,-0.4617486132350336,0.9611297838723007,0.27609697309746883,-19.00999999999999,1.1068706767070415
2023-03-16 16:15:00,748.0,15796.0,23.4453,223.047,23.8047,226.516,23.4766,226.75,49.9584,49.9609,49.9622,466.508,22.433,2.18162,-0.8968727415326883,-0.44228869021900136,0.9611297838723007,0.27609697309746883,-44.58800000000002,1.0547590528914632
2023-03-16 16:20:00,747.875,15820.0,23.5625,219.062,23.8125,222.516,23.7344,223.531,49.9608,49.9633,49.9588,447.584,22.095599999999997,1.9274999999999998,-0.9063077870366497,-0.42261826174069994,0.9611297838723007,0.27609697309746883,-18.923999999999978,1.0590739693937277
2023-03-16 16:25:00,747.812,15038.0,22.7188,220.234,22.3359,224.047,22.5469,223.734,49.9499,49.9504,49.9492,441.46400000000006,21.957,2.7726800000000003,-0.9153114791194471,-0.40274668985873735,0.9611297838723007,0.27609697309746883,-6.119999999999948,1.096133155445282
2023-03-16 16:30:00,747.938,14000.0,20.8984,217.906,21.2266,222.344,21.0547,222.203,49.9879,49.9867,49.983,414.60200000000003,21.6124,1.9217,-0.9238795325112868,-0.3826834323650895,0.9611297838723007,0.27609697309746883,-26.862000000000023,1.0834072367273506
2023-03-16 16:35:00,748.062,13264.0,19.7891,217.922,20.0312,221.938,20.125,222.031,49.9711,49.971,49.9666,390.832,21.642000000000003,2.05368,-0.9320078692827984,-0.3624380382837018,0.9611297838723007,0.27609697309746883,-23.77000000000004,1.0783415610865659
2023-03-16 16:40:00,747.875,11975.0,18.0312,217.906,18.0547,222.469,18.0391,222.672,49.9638,49.965,49.9622,357.90999999999997,21.615000000000002,2.32796,-0.9396926207859084,-0.34202014332566855,0.9611297838723007,0.27609697309746883,-32.922000000000025,1.0464588328623712
2023-03-16 16:45:00,748.188,11533.0,17.1875,222.141,17.6875,226.625,17.4219,225.906,49.9633,49.9628,49.9665,340.258,21.532400000000003,2.01566,-0.9469301294951056,-0.3214394653031618,0.9611297838723007,0.27609697309746883,-17.651999999999987,1.0585445681944803
2023-03-16 16:50:00,748.25,10893.0,16.3359,221.297,16.6484,225.781,16.4297,225.766,49.9558,49.9581,49.961,323.072,21.3354,2.05326,-0.9537169507482267,-0.3007057995042738,0.9611297838723007,0.27609697309746883,-17.18599999999998,1.0743790127513266
2023-03-16 16:55:00,747.938,9878.0,15.2188,219.016,14.7812,223.469,14.9688,222.734,49.9564,49.9574,49.9567,289.448,21.3824,1.7691200000000002,-0.9600498543859286,-0.27982901403099236,0.9611297838723007,0.27609697309746883,-33.624000000000024,1.0343745126012658
2023-03-16 17:00:00,748.0,8277.0,12.5312,217.688,12.7969,221.859,12.6641,222.328,49.962,49.9653,49.9611,248.596,21.2742,1.86222,-0.9659258262890683,-0.25881904510252063,0.9611297838723007,0.27609697309746883,-40.851999999999975,0.9605011868486278
2023-03-16 17:05:00,747.875,7505.0,11.4297,217.266,11.5859,222.078,11.5156,221.156,49.9592,49.9589,49.9558,222.31199999999998,21.0474,1.6206400000000003,-0.9713420698132613,-0.23768589232617343,0.9611297838723007,0.27609697309746883,-26.28400000000002,0.9353184483281153
2023-03-16 17:10:00,748.75,7831.0,11.8359,219.547,12.0781,224.344,12.0234,222.969,49.9659,49.9629,49.9644,241.13600000000002,20.9514,1.47978,-0.9762960071199334,-0.21643961393810282,0.9611297838723007,0.27609697309746883,18.82400000000004,1.1141028927771068
